data_add	title	abstract	Publication date	doi	source_link
2020-04-15	'SIR Model-based Prediction of Infected Population of Coronavirus in\n  Hubei Province'	'  After the sudden outbreak of Coronavirus in Wuhan, continuous and rich data\nof the epidemic has been made public as the vital fact for decision support in\ncontrol measures and aggressive implementation of containment strategies and\nplans. With the further growth and spreading of the virus, future resource\nallocation and planning under updated strategies and measures rely on careful\nstudy of the epidemic data and characteristics for accurate prediction and\nestimation. By using the SIR model and reported data, key parameters are\nobtained from least sum of squared errors for an accurate prediction of\nepidemic trend in the last four weeks.\n'	2020-03-10T15:08:36Z	None	http://arxiv.org/abs/2003.06419v1
2020-04-15	'Old Drugs for Newly Emerging Viral Disease, COVID-19: Bioinformatic\n  Prospective'	'  Coronavirus (COVID-19) outbreak in late 2019 and 2020 comprises a serious and\nmore likely a pandemic threat worldwide. Given that the disease has not\napproved vaccines or drugs up to now, any efforts for drug design and or\nclinical trails of old drugs based on their mechanism of action are worthy and\ncreditable in such circumstances. Experienced docking experiments using the\nnewly released coordinate structure for COVID-19 protease as a receptor and\nthoughtfully selected chemicals among antiviral and antibiotics drugs as\nligands may be leading in this context. We selected nine drugs from HIV-1\nprotease inhibitors and twenty-one candidates from anti bronchitis drugs based\non their chemical structures and enrolled them in blind and active\nsite-directed dockings in different modes and in native-like conditions of\ninteractions. Our findings suggest the binding capacity and the inhibitory\npotency of candidates are as follows\nTipranavir>Indinavir>Atazanavir>Darunavir>Ritonavir>Amprenavir for HIV-1\nprotease inhibitors and Cefditoren>Cefixime>Erythromycin>Clarithromycin for\nanti bronchitis medicines. The drugs bioavailability, their hydrophobicity and\nthe hydrophobic properties of their binding sites and also the rates of their\nmetabolisms and deactivations in the human body are the next determinants for\ntheir overall effects on viral infections, the net results that should survey\nby clinical trials to assess their therapeutic usefulness for coronavirus\ninfections.\n'	2020-03-10T03:49:45Z	None	http://arxiv.org/abs/2003.04524v1
2020-04-15	'Coronavirus and financial volatility: 40 days of fasting and fear'	'  40 days after the start of the international monitoring of COVID-19, we\nsearch for the effect of official announcements regarding new cases of\ninfection and death ratio on the financial markets volatility index (VIX).\nWhereas the new cases reported in China and outside China have a mixed effect\non financial volatility, the death ratio positively influences VIX, that\noutside China triggering a more important impact. In addition, the higher the\nnumber of affected countries, the higher the financial volatility is.\n'	2020-03-09T09:50:52Z	None	http://arxiv.org/abs/2003.04005v1
2020-04-15	'Spatiotemporal fluctuation scaling law and metapopulation modeling of\n  the novel coronavirus (COVID-19) and SARS outbreaks'	'  We comparatively analyzed the spatiotemporal fluctuations of the 2019-novel\ncoronavirus (COVID-19) and SARS outbreaks to understand their epidemiological\ncharacteristics. Methodologically, we introduced TPL (Taylor power law) to\ncharacterize their spatiotemporal heterogeneity/stability and Hubbell (2001)\nunified neutral theory of biodiversity (UNTB) [specifically Harris et al.\n(2015) HDP-MSN model (hierarchical Dirichlet process multi-site neutral model)]\nto approximate the metapopulation of coronavirus infections. First, TPL\nanalysis suggested that the coronaviruses appear to have a specific\nheterogeneity/stability scaling parameter (TPL-b) slightly exceeding 2 for\ncumulative infections or exceeding 1 for daily incremental infections,\nsuggesting their potentially chaotic, unstable outbreaks. Another TPL parameter\n(M0) (i.e., infection critical threshold) depends on virus kinds\n(COVID-19/SARS), time (disease-stages), space (regions) and public-health\ninterventions (e.g., quarantines and mobility control). M0 measures the\ninfection level, at which infections are random (Poisson distribution) and\nbelow which infections follow uniform distribution and may die off if M0\ncoincides or below the level of Allee effects. It was found that COVID-19\noutbreak seems nearly twice more risky than SARS, and the lower infection\nthreshold may be due to its lower lethality than SARS since lower fatality\nrates can facilitate the survival and spread of pathogen. Second, metacommunity\nUNTB neutrality testing seems appropriate for approximating metapopulation of\ncoronavirus infections. Specifically, two parameters {\\theta} and M, borrowed\nfrom neutral theory, may be used to assess the relative significance of\ninfection through local contagion vs. infection through migration, both of\nwhich may depend on time, space, virus kinds, and particularly public-health\ninterventions.\n'	2020-03-08T04:17:46Z	None	http://arxiv.org/abs/2003.03714v1
2020-04-15	'Flight restrictions from China during the COVID-2019 Coronavirus\n  outbreak'	'  This short note provides estimates of the number of passengers that travel\nfrom China to all world airports in the period October 2019 - March 2020 on the\nbasis of historical data. From this baseline we subtract the expected reduction\nin the number of passengers taking into account the temporary ban of some\nroutes which was put in place since 23 January 2020 following the COVID-2019\nCoronavirus outbreak. The results indicate a reduction of the number of\npassengers in the period January - March 2020 of -2.5%. This calculation\nconsiders only the complete closure of routes (not just direct flights) and not\nthe reduction in the number of passengers on still active direct and indirect\nconnections. At the moment of writing, with such partial information it is\npremature to quantify economic losses on the civil air transport and tourism\nindustry. This note is meant to provide a baseline that be extended to all\ncountries of origin and updated as more recent data will become available.\n'	2020-03-07T23:40:38Z	None	http://arxiv.org/abs/2003.03686v1
2020-04-15	'Modeling the Control of COVID-19: Impact of Policy Interventions and\n  Meteorological Factors'	'  In this paper, we propose a dynamical model to describe the transmission of\nCOVID-19, which is spreading in China and many other countries. To avoid a\nlarger outbreak in the worldwide, Chinese government carried out a series of\nstrong strategies to prevent the situation from deteriorating. Home quarantine\nis the most important one to prevent the spread of COVID-19. In order to\nestimate the effect of population quarantine, we divide the population into\nseven categories for simulation. Based on a Least-Squares procedure and\nofficially published data, the estimation of parameters for the proposed model\nis given. Numerical simulations show that the proposed model can describe the\ntransmission of COVID-19 accurately, the corresponding prediction of the trend\nof the disease is given. The home quarantine strategy plays an important role\nin controlling the disease spread and speeding up the decline of COVID-19. The\ncontrol reproduction number of most provinces in China are analyzed and\ndiscussed adequately. We should pay attention to that, though the epidemic is\nin decline in China, the disease still has high risk of human-to-human\ntransmission continuously. Once the control strategy is removed, COVID-19 may\nbecome a normal epidemic disease just like flu. Further control for the disease\nis still necessary, we focus on the relationship between the spread rate of the\nvirus and the meteorological conditions. A comprehensive meteorological index\nis introduced to represent the impact of meteorological factors on both high\nand low migration groups. As the progress on the new vaccine, we design detail\nvaccination strategies for COVID-19 in different control phases and show the\neffectiveness of efficient vaccination. Once the vaccine comes into use, the\nnumerical simulation provide a promptly prospective research.\n'	2020-03-06T01:06:54Z	None	http://arxiv.org/abs/2003.02985v1
2020-04-15	'From plague to coronavirus: On the value of ship traffic data for\n  epidemic modeling'	'  In addition to moving people and goods, ships can spread disease. Ship\ntraffic may complement air traffic as a source of import risk, and cruise ships\n- with large passenger volumes and multiple stops - are potential hotspots, in\nparticular for diseases with long incubation periods. Vessel trajectory data\nfrom ship Automatic Identification Systems (AIS) is available online and it is\npossible to extract and analyze this data. We illustrate this in the case of\nthe current coronavirus epidemic, in which hundreds of infected individuals\nhave traveled in ships captured in the AIS dataset. This real time and\nhistorical data should be included in epidemiological models of disease to\ninform the corresponding operational response.\n'	2020-03-04T18:47:48Z	None	http://arxiv.org/abs/2003.02253v1
2020-04-15	'Inhibition of the Main Protease 3CL-pro of the Coronavirus Disease 19\n  via Structure-Based Ligand Design and Molecular Modeling'	'  We have applied a computational strategy, based on the synergy of virtual\nscreening, docking and molecular dynamics techniques, aimed at identifying\npossible lead compounds for the non-covalent inhibition of the main protease\n3CL-pro of the SARS-Cov2 Coronavirus. Based on the recently resolved 6LU7 PDB\nstructure, ligands were generated using a multimodal structure-based design and\nthen optimally docked to the 6LU7 monomer. Docking calculations show that\nligand-binding is strikingly similar in SARS-CoV and SARS-CoV2 main proteases,\nirrespectively of the protonation state of the catalytic CYS-HIS dyad. The most\npotent docked ligands are found to share a common binding pattern with aromatic\nmoieties connected by rotatable bonds in a pseudo-linear arrangement. Molecular\ndynamics calculations fully confirm the stability in the 3CL-pro binding pocket\nof the most potent binder identified by docking, namely a\nchlorophenyl-pyridyl-carboxamide derivative.\n'	2020-03-02T22:13:58Z	None	http://arxiv.org/abs/2002.09937v2
2020-04-15	'Advertisers Jump on Coronavirus Bandwagon: Politics, News, and Business'	'  In the age of social media, disasters and epidemics usher not only a\ndevastation and affliction in the physical world, but also prompt a deluge of\ninformation, opinions, prognoses and advice to billions of internet users. The\ncoronavirus epidemic of 2019-2020, or COVID-19, is no exception, with the World\nHealth Organization warning of a possible "infodemic" of fake news. In this\nstudy, we examine the alternative narratives around the coronavirus outbreak\nthrough advertisements promoted on Facebook, the largest social media platform\nin the US. Using the new Facebook Ads Library, we discover advertisers from\npublic health and non-profit sectors, alongside those from news media,\npolitics, and business, incorporating coronavirus into their messaging and\nagenda. We find the virus used in political attacks, donation solicitations,\nbusiness promotion, stock market advice, and animal rights campaigning. Among\nthese, we find several instances of possible misinformation, ranging from\nbioweapons conspiracy theories to unverifiable claims by politicians. As we\nmake the dataset available to the community, we hope the advertising domain\nwill become an important part of quality control for public health\ncommunication and public discourse in general.\n'	2020-03-02T14:07:56Z	None	http://arxiv.org/abs/2003.00923v1
2020-04-15	'Prediction of potential commercially inhibitors against SARS-CoV-2 by\n  multi-task deep model'	'  The outbreak of novel coronavirus pneumonia (COVID-19) caused thousands of\ndeaths worldwide, and the number of total infections is still rising. However,\nthe development of effective vaccine for this novel virus would take a few\nmonths. Thus it is urgent to identify some potentially effective old drugs that\ncan be used immediately. Fortunately, some compounds that can inhibit\ncoronavirus in vitro have been reported. In this study, the\ncoronavirus-specific dataset was used to fine-tune our pre-trained multi-task\ndeep model. Next we used the re-trained model to select available commercial\ndrugs against targeted proteins of SARS-CoV-2. The results show that abacavir,\na powerful nucleoside analog reverse transcriptase inhibitor used to treat HIV,\nis predicted to have high binding affinity with several proteins of SARS-CoV-2.\nAlmitrine mesylate and roflumilast which are used for respiratory diseases such\nas chronic obstructive pulmonary disease are also predicted to have inhibitory\neffect. Overall, ten drugs are listed as potential inhibitors and the important\nsites for these binding by our model are exhibited. We hope these results would\nbe useful in the fight against SARS-CoV-2.\n'	2020-03-02T09:37:16Z	None	http://arxiv.org/abs/2003.00728v1
2020-04-15	'COVID-19 Docking Server: An interactive server for docking small\n  molecules, peptides and antibodies against potential targets of COVID-19'	'  The coronavirus disease 2019 (COVID-19) caused by a new type of coronavirus\nhas been emerging from China and led to thousands of death globally since\nDecember 2019. Despite many groups have engaged in studying the newly emerged\nvirus and searching for the treatment of COVID-19, the understanding of the\nCOVID-19 target -ligand interactions represents a key challenge. Herein, we\nintroduce COVID-19 Docking Server, a web server that predicts the binding modes\nbetween COVID-19 targets and the ligands including small molecules, peptide and\nantibody. Structures of proteins involved in the virus life cycle were\ncollected or constructed based on the homologs of coronavirus, and prepared\nready for docking. The platform provides a free and interactive tool for the\nprediction of COVID-19 target-ligand interactions and following drug discovery\nfor COVID-19.\n'	2020-02-29T02:44:02Z	None	http://arxiv.org/abs/2003.00163v1
2020-04-15	'Phylogenetic analyses of the severe acute respiratory syndrome\n  coronavirus 2 reflected the several routes of introduction to Taiwan, the\n  United States, and Japan'	'  Worldwide Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)\ninfection is disrupting in the economy and anxiety of people. The public\nanxiety has increased the psychological burden on government and healthcare\nprofessionals, resulting in a government worker suicide in Japan. The terrified\npeople are asking the government for border measures. However, are border\nmeasures possible for this virus? By analyzing 48 almost complete virus genome\nsequences, we found out that the viruses that invaded Taiwan, the United\nStates, and Japan were introduced independently. We identified thirteen\nparsimony-informative sites and three groups (CTC, TCC, and TCT). Viruses found\noutside China did not form a monophyletic clade, opposite to previous study.\nThese results suggest the difficulty of implementing effective border measures\nagainst this virus.\n'	2020-02-28T16:08:35Z	None	http://arxiv.org/abs/2002.08802v2
2020-04-15	'Insights from early mathematical models of 2019-nCoV acute respiratory\n  disease (COVID-19) dynamics'	'  In December 2019, a novel coronavirus (SARS-CoV-2) has been identified to\ncause acute respiratory disease in humans. An outbreak of this disease has been\nreported in mainland China with the city of Wuhan as the recognized epicenter.\nThe disease has also been exported to other countries, including the\nPhilippines, but the level of spread is still under control (as of 08 February\n2020). To describe and predict the dynamics of the disease, several preliminary\nmathematical models are formulated by various international study groups. Here,\nthe insights that can be drawn from these models are discussed, especially as\ninputs for designing strategies to control the epidemics. Proposed model-based\nstrategies on how to prevent the spread of the disease in local setting, such\nas during large social gatherings, are also presented. The model shows that the\nexposure time is a significant factor in spreading the disease. With a basic\nreproduction number equal to 2, and 14-day infectious period, an infected\nperson staying more than 9 hours in the event could infect other people.\nAssuming the exposure time is 18 hours, the model recommends that attendees of\nthe social gathering should have a protection with more than 70 percent\neffectiveness.\n'	2020-02-28T15:55:24Z	None	http://arxiv.org/abs/2002.05296v3
2020-04-15	'Dynamic Graph Correlation Learning for Disease Diagnosis with Incomplete\n  Labels'	'  Disease diagnosis on chest X-ray images is a challenging multi-label\nclassification task. Previous works generally classify the diseases\nindependently on the input image without considering any correlation among\ndiseases. However, such correlation actually exists, for example, Pleural\nEffusion is more likely to appear when Pneumothorax is present. In this work,\nwe propose a Disease Diagnosis Graph Convolutional Network (DD-GCN) that\npresents a novel view of investigating the inter-dependency among different\ndiseases by using a dynamic learnable adjacency matrix in graph structure to\nimprove the diagnosis accuracy. To learn more natural and reliable correlation\nrelationship, we feed each node with the image-level individual feature map\ncorresponding to each type of disease. To our knowledge, our method is the\nfirst to build a graph over the feature maps with a dynamic adjacency matrix\nfor correlation learning. To further deal with a practical issue of incomplete\nlabels, DD-GCN also utilizes an adaptive loss and a curriculum learning\nstrategy to train the model on incomplete labels. Experimental results on two\npopular chest X-ray (CXR) datasets show that our prediction accuracy\noutperforms state-of-the-arts, and the learned graph adjacency matrix\nestablishes the correlation representations of different diseases, which is\nconsistent with expert experience. In addition, we apply an ablation study to\ndemonstrate the effectiveness of each component in DD-GCN.\n'	2020-02-28T09:07:04Z	None	http://arxiv.org/abs/2002.11629v2
2020-04-15	'Predicting the cumulative number of cases for the COVID-19 epidemic in\n  China from early data'	'  We model the COVID-19 coronavirus epidemic in China. We use early reported\ncase data to predict the cumulative number of reported cases to a final size.\nThe key features of our model are the timing of implementation of major public\npolicies restricting social movement, the identification and isolation of\nunreported cases, and the impact of asymptomatic infectious cases.\n'	2020-02-27T18:08:39Z	None	http://arxiv.org/abs/2002.12298v1
2020-04-15	'Simulating the Spread of Epidemics in China on the Multi-layer\n  Transportation Network: Beyond the Coronavirus in Wuhan'	'  Based on the SEIR model and the modeling of urban transportation networks, a\ngeneral-purpose simulator for the spread of epidemics in Chinese cities is\nbuilt. The Chinese public transportation system between over 340\nprefectural-level cities is modeled as a multi-layer bi-partite network, with\nlayers representing different means of transportation (airlines, railways, sail\nroutes and buses), and nodes divided into two categories (central cities,\nperipheral cities). At each city, an open-system SEIR model tracks the local\nspread of the disease, with population in- and out-flow exchanging with the\noverlying transportation network. The model accounts for (1) different\ntransmissivities of the epidemic on different transportation media, (2) the\ntransit of inbound flow at cities, (3) cross-infection on public transportation\nvehicles due to path overlap, and the realistic considerations that (4) the\ninfected population are not entering public transportation and (5) the\nrecovered population are not subject to repeated infections. The model could be\nused to simulate the city-level spread in China (and potentially other\ncountries) of an arbitrary epidemic, characterized by its basic reproduction\nnumber, incubation period, infection period and zoonotic force, originated from\nany Chinese prefectural-level city(s), during the period before effective\ngovernment interventions are implemented. Flowmaps are input into the system to\ntrigger inter-city dynamics, assuming different flow strength, determined from\nempirical observation, within/between the bi-partite divisions of nodes. The\nmodel is used to simulate the 2019 Coronavirus epidemic in Wuhan; it shows that\nthe framework is robust and reliable, and simulated results match public\ncity-level datasets to an extraordinary extent.\n'	2020-02-27T17:44:33Z	None	http://arxiv.org/abs/2002.12280v1
2020-04-15	'The Outbreak Evaluation of COVID-19 in Wuhan District of China'	'  There were 27 novel coronavirus pneumonia cases found in Wuhan, China in\nDecember 2019, named as 2019-nCoV temporarily and COVID-19 formally by WHO on\n11 February, 2020. In December 2019 and January 2020, COVID-19 has spread in\nlarge scale among the population, which brought terrible disaster to the life\nand property of the Chinese people. In this paper, we will first analyze the\nfeature and pattern of the virus transmission, and discuss the key impact\nfactors and uncontrollable factors of epidemic transmission based on public\ndata. Then the virus transmission can be modelled and used for the inflexion\nand extinction period of epidemic development so as to provide theoretical\nsupport for the Chinese government in the decision-making of epidemic\nprevention and recovery of economic production. Further, this paper\ndemonstrates the effectiveness of the prevention methods taken by the Chinese\ngovernment such as multi-level administrative region isolation. It is of great\nimportance and practical significance for the world to deal with public health\nemergencies.\n'	2020-02-22T06:22:47Z	None	http://arxiv.org/abs/2002.09640v1
2020-04-15	'Deep Learning System to Screen Coronavirus Disease 2019 Pneumonia'	'  We found that the real time reverse transcription-polymerase chain reaction\n(RT-PCR) detection of viral RNA from sputum or nasopharyngeal swab has a\nrelatively low positive rate in the early stage to determine COVID-19 (named by\nthe World Health Organization). The manifestations of computed tomography (CT)\nimaging of COVID-19 had their own characteristics, which are different from\nother types of viral pneumonia, such as Influenza-A viral pneumonia. Therefore,\nclinical doctors call for another early diagnostic criteria for this new type\nof pneumonia as soon as possible.This study aimed to establish an early\nscreening model to distinguish COVID-19 pneumonia from Influenza-A viral\npneumonia and healthy cases with pulmonary CT images using deep learning\ntechniques. The candidate infection regions were first segmented out using a\n3-dimensional deep learning model from pulmonary CT image set. These separated\nimages were then categorized into COVID-19, Influenza-A viral pneumonia and\nirrelevant to infection groups, together with the corresponding confidence\nscores using a location-attention classification model. Finally the infection\ntype and total confidence score of this CT case were calculated with Noisy-or\nBayesian function.The experiments result of benchmark dataset showed that the\noverall accuracy was 86.7 % from the perspective of CT cases as a whole.The\ndeep learning models established in this study were effective for the early\nscreening of COVID-19 patients and demonstrated to be a promising supplementary\ndiagnostic method for frontline clinical doctors.\n'	2020-02-21T14:44:21Z	None	http://arxiv.org/abs/2002.09334v1
2020-04-15	'Predictions of 2019-nCoV Transmission Ending via Comprehensive Methods'	'  Since the SARS outbreak in 2003, a lot of predictive epidemiological models\nhave been proposed. At the end of 2019, a novel coronavirus, termed as\n2019-nCoV, has broken out and is propagating in China and the world. Here we\npropose a multi-model ordinary differential equation set neural network\n(MMODEs-NN) and model-free methods to predict the interprovincial transmissions\nin mainland China, especially those from Hubei Province. Compared with the\npreviously proposed epidemiological models, the proposed network can simulate\nthe transportations with the ODEs activation method, while the model-free\nmethods based on the sigmoid function, Gaussian function, and Poisson\ndistribution are linear and fast to generate reasonable predictions. According\nto the numerical experiments and the realities, the special policies for\ncontrolling the disease are successful in some provinces, and the transmission\nof the epidemic, whose outbreak time is close to the beginning of China Spring\nFestival travel rush, is more likely to decelerate before February 18 and to\nend before April 2020. The proposed mathematical and artificial intelligence\nmethods can give consistent and reasonable predictions of the 2019-nCoV ending.\nWe anticipate our work to be a starting point for comprehensive prediction\nresearches of the 2019-nCoV.\n'	2020-02-20T06:08:07Z	None	http://arxiv.org/abs/2002.04945v2
2020-04-15	'Epidemic analysis of COVID-19 in China by dynamical modeling'	'  The outbreak of novel coronavirus-caused pneumonia (COVID-19) in Wuhan has\nattracted worldwide attention. Here, we propose a generalized SEIR model to\nanalyze this epidemic. Based on the public data of National Health Commission\nof China from Jan. 20th to Feb. 9th, 2020, we reliably estimate key epidemic\nparameters and make predictions on the inflection point and possible ending\ntime for 5 different regions. According to optimistic estimation, the epidemics\nin Beijing and Shanghai will end soon within two weeks, while for most part of\nChina, including the majority of cities in Hubei province, the success of\nanti-epidemic will be no later than the middle of March. The situation in Wuhan\nis still very severe, at least based on public data until Feb. 15th. We expect\nit will end up at the beginning of April. Moreover, by inverse inference, we\nfind the outbreak of COVID-19 in Mainland, Hubei province and Wuhan all can be\ndated back to the end of December 2019, and the doubling time is around two\ndays at the early stage.\n'	2020-02-16T12:16:17Z	None	http://arxiv.org/abs/2002.06563v1
2020-04-15	'Quadratic growth during the 2019 novel coronavirus epidemic'	'  The number of infections and the number of fatalities in the 2019 novel\ncoronavirus epidemics follows a remarkably regular trend. Since the end of\nJanuary, the ratio of fatalities per infection is about 2% and remarkably\nstable. The increase appears to be roughly exponential, but with an e-folding\ntime that gradually increases from just two days at the end of January to about\nten days by February 9. Here we show that, since January 20, the number of\nfatalities and infections increases quadratically and not exponentially, as\nwidely believed. At present, no departure from this behavior can be seen,\nallowing tentative predictions to be made for the next 1-2 months. Contrary to\nthe usual exponential growth, a quadratic growth is the result of control\ninterventions. It can be explained by spreading on the periphery of a bulk\nstructure, which can be geometrical or sociological nature.\n'	2020-02-14T18:57:22Z	None	http://arxiv.org/abs/2002.03638v2
2020-04-15	'Structural modeling of 2019-novel coronavirus (nCoV) spike protein\n  reveals a proteolytically-sensitive activation loop as a distinguishing\n  feature compared to SARS-CoV and related SARS-like coronaviruses'	'  The 2019 novel coronavirus (2019-nCoV) is currently causing a widespread\noutbreak centered on Hubei province, China and is a major public health\nconcern. Taxonomically 2019-nCoV is closely related to SARS-CoV and\nSARS-related bat coronaviruses, and it appears to share a common receptor with\nSARS-CoV (ACE-2). Here, we perform structural modeling of the 2019-nCoV spike\nglycoprotein. Our data provide support for the similar receptor utilization\nbetween 2019-nCoV and SARS-CoV, despite a relatively low amino acid similarity\nin the receptor binding module. Compared to SARS-CoV, we identify an extended\nstructural loop containing basic amino acids at the interface of the receptor\nbinding (S1) and fusion (S2) domains, which we predict to be\nproteolytically-sensitive. We suggest this loop confers fusion activation and\nentry properties more in line with MERS-CoV and other coronaviruses, and that\nthe presence of this structural loop in 2019-nCoV may affect virus stability\nand transmission.\n'	2020-02-14T00:52:04Z	None	http://arxiv.org/abs/2002.06196v1
2020-04-15	'Testing Case Number of Coronavirus Disease 2019 in China with\n  Newcomb-Benford Law'	'  The coronavirus disease 2019 bursted out about two months ago in Wuhan has\ncaused the death of more than a thousand people. China is fighting hard against\nthe epidemics with the helps from all over the world. On the other hand, there\nappear to be doubts on the reported case number. In this article, we propose a\ntest of the reported case number of coronavirus disease 2019 in China with\nNewcomb-Benford law. We find a $p$-value of $92.8\\%$ in favour that the\ncumulative case numbers abide by the Newcomb-Benford law. Even though the\nreported case number can be lower than the real number of affected people due\nto various reasons, this test does not seem to indicate the detection of\nfrauds.\n'	2020-02-13T18:20:14Z	None	http://arxiv.org/abs/2002.05695v1
2020-04-15	'Real-time forecasts of the 2019-nCoV epidemic in China from February 5th\n  to February 24th, 2020'	'  The initial cluster of severe pneumonia cases that triggered the 2019-nCoV\nepidemic was identified in Wuhan, China in December 2019. While early cases of\nthe disease were linked to a wet market, human-to-human transmission has driven\nthe rapid spread of the virus throughout China. The ongoing outbreak presents a\nchallenge for modelers, as limited data are available on the early growth\ntrajectory, and the epidemiological characteristics of the novel coronavirus\nare yet to be fully elucidated. We provide timely short-term forecasts of the\ncumulative number of confirmed reported cases in Hubei province, the epicenter\nof the epidemic, and for the overall trajectory in China, excluding the\nprovince of Hubei. We collect daily reported cumulative case data for the\n2019-nCoV outbreak for each Chinese province from the National Health\nCommission of China. Here, we provide 5, 10, and 15 day forecasts for five\nconsecutive days, February 5th through February 9th, with quantified\nuncertainty based on a generalized logistic growth model, the Richards growth\nmodel, and a sub-epidemic wave model. Our most recent forecasts reported here\nbased on data up until February 9, 2020, largely agree across the three models\npresented and suggest an average range of 7,409-7,496 additional cases in Hubei\nand 1,128-1,929 additional cases in other provinces within the next five days.\nModels also predict an average total cumulative case count between 37,415 -\n38,028 in Hubei and 11,588 - 13,499 in other provinces by February 24, 2020.\nMean estimates and uncertainty bounds for both Hubei and other provinces have\nremained relatively stable in the last three reporting dates (February 7th -\n9th). Our forecasts suggest that the containment strategies implemented in\nChina are successfully reducing transmission and that the epidemic growth has\nslowed in recent days.\n'	2020-02-12T16:19:10Z	None	http://arxiv.org/abs/2002.05069v1
2020-04-15	'Abnormal respiratory patterns classifier may contribute to large-scale\n  screening of people infected with COVID-19 in an accurate and unobtrusive\n  manner'	'  Research significance: During the epidemic prevention and control period, our\nstudy can be helpful in prognosis, diagnosis and screening for the patients\ninfected with COVID-19 (the novel coronavirus) based on breathing\ncharacteristics. According to the latest clinical research, the respiratory\npattern of COVID-19 is different from the respiratory patterns of flu and the\ncommon cold. One significant symptom that occurs in the COVID-19 is Tachypnea.\nPeople infected with COVID-19 have more rapid respiration. Our study can be\nutilized to distinguish various respiratory patterns and our device can be\npreliminarily put to practical use. Demo videos of this method working in\nsituations of one subject and two subjects can be downloaded online. Research\ndetails: Accurate detection of the unexpected abnormal respiratory pattern of\npeople in a remote and unobtrusive manner has great significance. In this work,\nwe innovatively capitalize on depth camera and deep learning to achieve this\ngoal. The challenges in this task are twofold: the amount of real-world data is\nnot enough for training to get the deep model; and the intra-class variation of\ndifferent types of respiratory patterns is large and the outer-class variation\nis small. In this paper, considering the characteristics of actual respiratory\nsignals, a novel and efficient Respiratory Simulation Model (RSM) is first\nproposed to fill the gap between the large amount of training data and scarce\nreal-world data. Subsequently, we first apply a GRU neural network with\nbidirectional and attentional mechanisms (BI-AT-GRU) to classify 6 clinically\nsignificant respiratory patterns (Eupnea, Tachypnea, Bradypnea, Biots,\nCheyne-Stokes and Central-Apnea). The proposed deep model and the modeling\nideas have the great potential to be extended to large scale applications such\nas public places, sleep scenario, and office environment.\n'	2020-02-12T09:42:57Z	None	http://arxiv.org/abs/2002.05534v1
2020-04-15	'Forecast of the evolution of the contagious disease caused by novel\n  coronavirus (2019-nCoV) in China'	'  The outbreak of novel coronavirus (2019-nCoV) in China has caused a viral\nepidemic affecting tens of thousands of persons. Though the danger of this\nepidemic is evident, the statistical analysis of data offered in this paper\nindicates that the increase in new cases in China will stabilize in the coming\ndays or weeks. Our forecast could serve to evaluate risks and control the\nevolution of this disease.\n'	2020-02-12T00:15:20Z	None	http://arxiv.org/abs/2002.04739v1
2020-04-15	'First attempts to model the dynamics of the Coronavirus outbreak 2020'	'  Since the end of 2019 an outbreak of a new strain of coronavirus, called\n2019--nCoV, is reported from China and later other parts of the world. Since\nJanuary 21, WHO reports daily data on confirmed cases and deaths from both\nChina and other countries. In this work we present some discrete and continuous\nmodels to discribe the disease dynamics in China and estimate the needed\nepidemiological parameters. Good agreement with the current dynamics has be\nfound for both a discrete transmission model and a slightly modified SIR-model.\n'	2020-02-10T14:48:04Z	None	http://arxiv.org/abs/2002.03821v1
2020-04-15	'The Novel Coronavirus, 2019-nCoV, is Highly Contagious and More\n  Infectious Than Initially Estimated'	'  The novel coronavirus (2019-nCoV) is a recently emerged human pathogen that\nhas spread widely since January 2020. Initially, the basic reproductive number,\nR0, was estimated to be 2.2 to 2.7. Here we provide a new estimate of this\nquantity. We collected extensive individual case reports and estimated key\nepidemiology parameters, including the incubation period. Integrating these\nestimates and high-resolution real-time human travel and infection data with\nmathematical models, we estimated that the number of infected individuals\nduring early epidemic double every 2.4 days, and the R0 value is likely to be\nbetween 4.7 and 6.6. We further show that quarantine and contact tracing of\nsymptomatic individuals alone may not be effective and early, strong control\nmeasures are needed to stop transmission of the virus.\n'	2020-02-09T02:42:18Z	None	http://arxiv.org/abs/2002.03268v1
2020-04-15	'Protein structure and sequence re-analysis of 2019-nCoV genome does not\n  indicate snakes as its intermediate host or the unique similarity between its\n  spike protein insertions and HIV-1'	'  As the infection of 2019-nCoV coronavirus is quickly developing into a global\npneumonia epidemic, careful analysis of its transmission and cellular\nmechanisms is sorely needed. In this report, we re-analyzed the computational\napproaches and findings presented in two recent manuscripts by Ji et al.\n(https://doi.org/10.1002/jmv.25682) and by Pradhan et al.\n(https://doi.org/10.1101/2020.01.30.927871), which concluded that snakes are\nthe intermediate hosts of 2019-nCoV and that the 2019-nCoV spike protein\ninsertions shared a unique similarity to HIV-1. Results from our\nre-implementation of the analyses, built on larger-scale datasets using\nstate-of-the-art bioinformatics methods and databases, do not support the\nconclusions proposed by these manuscripts. Based on our analyses and existing\ndata of coronaviruses, we concluded that the intermediate hosts of 2019-nCoV\nare more likely to be mammals and birds than snakes, and that the "novel\ninsertions" observed in the spike protein are naturally evolved from bat\ncoronaviruses.\n'	2020-02-08T14:24:59Z	None	http://arxiv.org/abs/2002.03173v1
